TIME;EVENT;APP;IFACE;DEST;DEST_APP;CHANNEL;MODE;RESULT;MS;SESSION;TRACE;FLOW;FAILURE
09/13/2026 03:30:18;EVT-0005699;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1237;SESS-75739B0339;REQ-D19E2191EAC5;Sales Order to Fulfillment;
09/13/2026 19:23:14;EVT-0005701;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1506;SESS-94C960C701;REQ-003E0457407D;Sales Order to Fulfillment;
09/13/2026 22:07:47;EVT-0005720;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2267;SESS-67372A240B;REQ-AF5372E27DEE;Customer Demand to Planning;
09/10/2026 20:37:40;EVT-0005734;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1343;SESS-8DDBFB39F4;REQ-49422F2321E3;Sales Order to Fulfillment;
09/12/2026 00:18:25;EVT-0005745;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;1869;SESS-04DE2B188C;REQ-0CBD3C95B6AE;Demand Forecast to Supply Planning;
09/14/2026 12:51:55;EVT-0005746;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Retried;8768;SESS-5835D24E83;REQ-E982B15CA8E7;Customer Demand to Planning;INFRA_008~Infrastructure~Runtime node unavailable
09/14/2026 19:10:08;EVT-0005748;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;1727;SESS-69066DA0E5;REQ-1E2665BFE8FD;Demand Forecast to Supply Planning;
09/14/2026 18:44:49;EVT-0005754;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1784;SESS-1EB38ACAE1;REQ-1134851E8D35;Sales Order to Fulfillment;
09/13/2026 08:17:41;EVT-0005761;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2780;SESS-C8110E44F8;REQ-B4FA98087067;Customer Demand to Planning;
09/10/2026 13:45:44;EVT-0005767;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2797;SESS-C1547978B8;REQ-6EE0B38FD432;Demand Forecast to Supply Planning;
09/13/2026 03:27:35;EVT-0005787;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1215;SESS-E26BB300F8;REQ-D461AE696735;Sales Order to Fulfillment;
09/16/2026 11:02:25;EVT-0005808;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2033;SESS-1BEF814DDF;REQ-B537F7CDFCAD;Demand Forecast to Supply Planning;
09/12/2026 02:30:29;EVT-0005830;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1636;SESS-38271ECDD4;REQ-E4883855BC3C;Sales Order to Fulfillment;
09/10/2026 00:11:12;EVT-0005837;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Retried;2958;SESS-9491DD6F64;REQ-BE655CD14F17;Sales Order to Fulfillment;CFG_017~Configuration~Interface configuration mismatch
09/16/2026 04:18:21;EVT-0005847;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2306;SESS-8B83A1347B;REQ-546435F3FBB0;Demand Forecast to Supply Planning;
09/15/2026 04:52:09;EVT-0005869;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;1837;SESS-82ED92D25A;REQ-FDD70D854111;Demand Forecast to Supply Planning;
09/15/2026 10:06:59;EVT-0005870;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2367;SESS-035CA320D5;REQ-3BC3D3593244;Customer Demand to Planning;
09/12/2026 11:44:27;EVT-0005885;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2401;SESS-7FB4C9DB3F;REQ-4318DD0343F3;Customer Demand to Planning;
09/16/2026 10:07:41;EVT-0005889;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Retried;3420;SESS-62D695A2A7;REQ-64D06D939E90;Sales Order to Fulfillment;AUTHZ_403~Authorization~Caller is not authorized
09/14/2026 14:35:32;EVT-0005900;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;1067;SESS-1297B19F02;REQ-01DC29B948A5;Sales Order to Fulfillment;
09/11/2026 17:58:31;EVT-0005902;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2542;SESS-ADD3A09B50;REQ-991528EA62E6;Demand Forecast to Supply Planning;
09/15/2026 16:28:30;EVT-0005909;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;2065;SESS-EB7F55F3E2;REQ-BBB7EF6EE721;Sales Order to Fulfillment;
09/16/2026 21:17:32;EVT-0005914;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2440;SESS-D7AD74B54F;REQ-9EF477A2D5BA;Customer Demand to Planning;
09/12/2026 05:04:28;EVT-0005931;SM;IF_CRMSM_SAPPP_001;SAP_ERP;PP;REST_API;REST;Completed;2277;SESS-9E213FF0A9;REQ-A50C6443182D;Customer Demand to Planning;
09/10/2026 01:38:25;EVT-0005937;OM;IF_CRMOM_OROM_001;ORACLE_SCM;OM;REST_API;REST;Completed;927;SESS-AF0598E47A;REQ-5B975C96122D;Sales Order to Fulfillment;
09/16/2026 04:08:39;EVT-0005970;DM;IF_CRMDM_ORSC_001;ORACLE_SCM;SC;Kafka;Async;Completed;2979;SESS-30169B7C22;REQ-CF92477D603C;Demand Forecast to Supply Planning;
