Date,InterfaceID,priority_weight,process_impact_weight,frequency,days_to_quarter_end,close_calendar_multiplier,CoIF
2025-02-27,IF_PRC_001,60,70,45,32,1.021,49.87
2025-02-27,IF_PRC_002,25,55,30,32,1.021,35.67
2025-02-27,IF_PRC_003,5,15,11,32,1.021,17.32
2025-02-27,IF_ASM_001,60,85,52,32,1.021,57.61
2025-02-27,IF_ASM_002,60,80,42,32,1.021,57.61
2025-02-27,IF_DLV_001,100,100,48,32,1.021,77.59
2025-02-28,IF_ORD_001,100,90,75,31,1.024,77.97
2025-02-28,IF_PAY_001,100,100,51,31,1.024,76.46
2025-02-28,IF_PAY_002,25,30,8,31,1.024,22.41
2025-02-28,IF_ORD_002,100,90,49,31,1.024,75.28
2025-02-28,IF_ORD_003,60,80,35,31,1.024,57.54
2025-02-28,IF_MFG_001,60,75,16,31,1.024,52.12
2025-02-28,IF_MFG_002,25,65,14,31,1.024,37.14
2025-02-28,IF_MFG_003,25,35,13,31,1.024,24.95
2025-02-28,IF_MFG_004,5,20,42,31,1.024,26.32
2025-02-28,IF_PRC_001,60,70,23,31,1.024,48.49
2025-02-28,IF_PRC_002,25,55,38,31,1.024,37.12
2025-02-28,IF_PRC_003,5,15,9,31,1.024,20.82
2025-02-28,IF_ASM_001,60,85,27,31,1.024,55.13
2025-02-28,IF_ASM_002,60,80,35,31,1.024,59.43
2025-02-28,IF_DLV_001,100,100,44,31,1.024,70.74
2025-03-01,IF_ORD_001,100,90,52,30,1.028,74.09
2025-03-01,IF_PAY_001,100,100,40,30,1.028,76.29
2025-03-01,IF_PAY_002,25,30,28,30,1.028,27.66
2025-03-01,IF_ORD_002,100,90,59,30,1.028,71.88
2025-03-01,IF_ORD_003,60,80,18,30,1.028,50.22
2025-03-01,IF_MFG_001,60,75,36,30,1.028,51.08
2025-03-01,IF_MFG_002,25,65,13,30,1.028,37.87
2025-03-01,IF_MFG_003,25,35,7,30,1.028,32.54
2025-03-01,IF_MFG_004,5,20,15,30,1.028,23.22
2025-03-01,IF_PRC_001,60,70,20,30,1.028,50.22
2025-03-01,IF_PRC_002,25,55,12,30,1.028,33.16
2025-03-01,IF_PRC_003,5,15,12,30,1.028,19.22
2025-03-01,IF_ASM_001,60,85,39,30,1.028,60.27
2025-03-01,IF_ASM_002,60,80,43,30,1.028,57.03
2025-03-01,IF_DLV_001,100,100,31,30,1.028,74.79
2025-03-02,IF_ORD_001,100,90,29,29,1.032,70.9
2025-03-02,IF_PAY_001,100,100,38,29,1.032,70.59
2025-03-02,IF_PAY_002,25,30,6,29,1.032,22.28
2025-03-02,IF_ORD_002,100,90,59,29,1.032,71.1
2025-03-02,IF_ORD_003,60,80,98,29,1.032,57.08
2025-03-02,IF_MFG_001,60,75,33,29,1.032,54.74
2025-03-02,IF_MFG_002,25,65,18,29,1.032,42.44
2025-03-02,IF_MFG_003,25,35,12,29,1.032,31.8
2025-03-02,IF_MFG_004,5,20,17,29,1.032,22.79
2025-03-02,IF_PRC_001,60,70,159,29,1.032,61.14
2025-03-02,IF_PRC_002,25,55,70,29,1.032,42.5
2025-03-02,IF_PRC_003,5,15,7,29,1.032,21.8
2025-03-02,IF_ASM_001,60,85,23,29,1.032,53.44
2025-03-02,IF_ASM_002,60,80,34,29,1.032,53.39
2025-03-02,IF_DLV_001,100,100,30,29,1.032,72.45
2025-03-03,IF_ORD_001,100,90,50,28,1.037,72.0
2025-03-03,IF_PAY_001,100,100,49,28,1.037,67.29
2025-03-03,IF_PAY_002,25,30,6,28,1.037,22.51
2025-03-03,IF_ORD_002,100,90,42,28,1.037,73.16
2025-03-03,IF_ORD_003,60,80,24,28,1.037,57.39
2025-03-03,IF_MFG_001,60,75,34,28,1.037,51.57
2025-03-03,IF_MFG_002,25,65,34,28,1.037,38.91
2025-03-03,IF_MFG_003,25,35,16,28,1.037,27.65
2025-03-03,IF_MFG_004,5,20,7,28,1.037,14.36
2025-03-03,IF_PRC_001,60,70,35,28,1.037,52.27
2025-03-03,IF_PRC_002,25,55,25,28,1.037,32.41
2025-03-03,IF_PRC_003,5,15,12,28,1.037,16.81
2025-03-03,IF_ASM_001,60,85,28,28,1.037,57.05
2025-03-03,IF_ASM_002,60,80,45,28,1.037,58.97
2025-03-03,IF_DLV_001,100,100,26,28,1.037,77.19
2025-03-04,IF_ORD_001,100,90,31,27,1.042,72.94
2025-03-04,IF_PAY_001,100,100,54,27,1.042,75.94
2025-03-04,IF_PAY_002,25,30,8,27,1.042,29.91
2025-03-04,IF_ORD_002,100,90,32,27,1.042,71.74
2025-03-04,IF_ORD_003,60,80,26,27,1.042,55.2
2025-03-04,IF_MFG_001,60,75,54,27,1.042,55.27
2025-03-04,IF_MFG_002,25,65,15,27,1.042,37.97
2025-03-04,IF_MFG_003,25,35,15,27,1.042,25.83
2025-03-04,IF_MFG_004,5,20,12,27,1.042,16.84
2025-03-04,IF_PRC_001,60,70,26,27,1.042,53.05
2025-03-04,IF_PRC_002,25,55,18,27,1.042,34.85
2025-03-04,IF_PRC_003,5,15,14,27,1.042,11.73
2025-03-04,IF_ASM_001,60,85,32,27,1.042,58.1
2025-03-04,IF_ASM_002,60,80,35,27,1.042,53.03
2025-03-04,IF_DLV_001,100,100,38,27,1.042,73.44
2025-03-05,IF_ORD_001,100,90,53,26,1.049,76.45
2025-03-05,IF_PAY_001,100,100,31,26,1.049,72.17
2025-03-05,IF_PAY_002,25,30,18,26,1.049,31.99
2025-03-05,IF_ORD_002,100,90,40,26,1.049,71.79
2025-03-05,IF_ORD_003,60,80,35,26,1.049,53.16
2025-03-05,IF_MFG_001,60,75,35,26,1.049,54.46
2025-03-05,IF_MFG_002,25,65,14,26,1.049,36.82
2025-03-05,IF_MFG_003,25,35,24,26,1.049,33.73
2025-03-05,IF_MFG_004,5,20,8,26,1.049,17.23
2025-03-05,IF_PRC_001,60,70,38,26,1.049,50.28
2025-03-05,IF_PRC_002,25,55,11,26,1.049,34.97
2025-03-05,IF_PRC_003,5,15,8,26,1.049,14.95
2025-03-05,IF_ASM_001,60,85,26,26,1.049,56.26
2025-03-05,IF_ASM_002,60,80,33,26,1.049,58.93
2025-03-05,IF_DLV_001,100,100,44,26,1.049,72.23
2025-03-06,IF_ORD_001,100,90,36,25,1.056,69.44
2025-03-06,IF_PAY_001,100,100,47,25,1.056,74.82
2025-03-06,IF_PAY_002,25,30,16,25,1.056,24.73
2025-03-06,IF_ORD_002,100,90,42,25,1.056,70.2
2025-03-06,IF_ORD_003,60,80,45,25,1.056,56.84
2025-03-06,IF_MFG_001,60,75,21,25,1.056,53.53
2025-03-06,IF_MFG_002,25,65,20,25,1.056,34.68
2025-03-06,IF_MFG_003,25,35,27,25,1.056,33.65
2025-03-06,IF_MFG_004,5,20,6,25,1.056,17.05
2025-03-06,IF_PRC_001,60,70,31,25,1.056,53.42
2025-03-06,IF_PRC_002,25,55,31,25,1.056,38.75
2025-03-06,IF_PRC_003,5,15,15,25,1.056,18.19
2025-03-06,IF_ASM_001,60,85,50,25,1.056,63.29
2025-03-06,IF_ASM_002,60,80,29,25,1.056,59.57
2025-03-06,IF_DLV_001,100,100,44,25,1.056,75.1
2025-03-07,IF_ORD_001,100,90,69,24,1.065,73.97
2025-03-07,IF_PAY_001,100,100,58,24,1.065,78.16
2025-03-07,IF_PAY_002,25,30,15,24,1.065,27.97
2025-03-07,IF_ORD_002,100,90,55,24,1.065,74.59
2025-03-07,IF_ORD_003,60,80,36,24,1.065,60.38
2025-03-07,IF_MFG_001,60,75,20,24,1.065,48.4
2025-03-07,IF_MFG_002,25,65,13,24,1.065,40.68
2025-03-07,IF_MFG_003,25,35,17,24,1.065,30.86
2025-03-07,IF_MFG_004,5,20,15,24,1.065,24.83
2025-03-07,IF_PRC_001,60,70,28,24,1.065,52.37
2025-03-07,IF_PRC_002,25,55,18,24,1.065,36.2
2025-03-07,IF_PRC_003,5,15,5,24,1.065,16.83
2025-03-07,IF_ASM_001,60,85,51,24,1.065,57.05
2025-03-07,IF_ASM_002,60,80,41,24,1.065,52.51
2025-03-07,IF_DLV_001,100,100,37,24,1.065,72.07
2025-03-08,IF_ORD_001,100,90,37,23,1.075,75.22
2025-03-08,IF_PAY_001,100,100,34,23,1.075,76.01
2025-03-08,IF_PAY_002,25,30,64,23,1.075,41.28
2025-03-08,IF_ORD_002,100,90,57,23,1.075,73.29
2025-03-08,IF_ORD_003,60,80,36,23,1.075,55.13
2025-03-08,IF_MFG_001,60,75,133,23,1.075,70.14
2025-03-08,IF_MFG_002,25,65,33,23,1.075,45.3
2025-03-08,IF_MFG_003,25,35,20,23,1.075,28.84
2025-03-08,IF_MFG_004,5,20,11,23,1.075,16.09
2025-03-08,IF_PRC_001,60,70,39,23,1.075,55.29
2025-03-08,IF_PRC_002,25,55,14,23,1.075,37.08
2025-03-08,IF_PRC_003,5,15,6,23,1.075,10.58
2025-03-08,IF_ASM_001,60,85,33,23,1.075,57.92
2025-03-08,IF_ASM_002,60,80,21,23,1.075,49.23
2025-03-08,IF_DLV_001,100,100,38,23,1.075,70.94
2025-03-09,IF_ORD_001,100,90,38,22,1.086,74.19
2025-03-09,IF_PAY_001,100,100,41,22,1.086,76.7
2025-03-09,IF_PAY_002,25,30,24,22,1.086,30.45
2025-03-09,IF_ORD_002,100,90,46,22,1.086,75.51
2025-03-09,IF_ORD_003,60,80,19,22,1.086,50.65
2025-03-09,IF_MFG_001,60,75,30,22,1.086,51.66
2025-03-09,IF_MFG_002,25,65,11,22,1.086,35.87
2025-03-09,IF_MFG_003,25,35,13,22,1.086,31.04
2025-03-09,IF_MFG_004,5,20,17,22,1.086,21.43
2025-03-09,IF_PRC_001,60,70,34,22,1.086,55.82
2025-03-09,IF_PRC_002,25,55,15,22,1.086,39.27
2025-03-09,IF_PRC_003,5,15,11,22,1.086,17.39
2025-03-09,IF_ASM_001,60,85,37,22,1.086,60.82
2025-03-09,IF_ASM_002,60,80,22,22,1.086,55.52
2025-03-09,IF_DLV_001,100,100,60,22,1.086,75.29
2025-03-10,IF_ORD_001,100,90,50,21,1.1,71.69
2025-03-10,IF_PAY_001,100,100,42,21,1.1,76.7
2025-03-10,IF_PAY_002,25,30,15,21,1.1,32.22
2025-03-10,IF_ORD_002,100,90,52,21,1.1,75.39
2025-03-10,IF_ORD_003,60,80,29,21,1.1,53.34
2025-03-10,IF_MFG_001,60,75,24,21,1.1,53.07
2025-03-10,IF_MFG_002,25,65,23,21,1.1,42.86
2025-03-10,IF_MFG_003,25,35,29,21,1.1,32.68
2025-03-10,IF_MFG_004,5,20,17,21,1.1,19.44
2025-03-10,IF_PRC_001,60,70,159,21,1.1,59.99
2025-03-10,IF_PRC_002,25,55,17,21,1.1,36.43
2025-03-10,IF_PRC_003,5,15,8,21,1.1,14.89
2025-03-10,IF_ASM_001,60,85,28,21,1.1,57.02
2025-03-10,IF_ASM_002,60,80,32,21,1.1,55.3
2025-03-10,IF_DLV_001,100,100,65,21,1.1,74.74
2025-03-11,IF_ORD_001,100,90,54,20,1.115,71.36
2025-03-11,IF_PAY_001,100,100,53,20,1.115,78.55
2025-03-11,IF_PAY_002,25,30,22,20,1.115,34.39
2025-03-11,IF_ORD_002,100,90,44,20,1.115,73.15
2025-03-11,IF_ORD_003,60,80,25,20,1.115,55.04
2025-03-11,IF_MFG_001,60,75,21,20,1.115,53.75
2025-03-11,IF_MFG_002,25,65,30,20,1.115,42.52
2025-03-11,IF_MFG_003,25,35,15,20,1.115,35.44
2025-03-11,IF_MFG_004,5,20,10,20,1.115,16.12
2025-03-11,IF_PRC_001,60,70,35,20,1.115,54.29
2025-03-11,IF_PRC_002,25,55,7,20,1.115,31.87
2025-03-11,IF_PRC_003,5,15,14,20,1.115,24.45
2025-03-11,IF_ASM_001,60,85,22,20,1.115,51.62
2025-03-11,IF_ASM_002,60,80,50,20,1.115,55.88
2025-03-11,IF_DLV_001,100,100,41,20,1.115,75.97
2025-03-12,IF_ORD_001,100,90,39,19,1.133,70.95
2025-03-12,IF_PAY_001,100,100,61,19,1.133,69.38
2025-03-12,IF_PAY_002,25,30,22,19,1.133,38.02
2025-03-12,IF_ORD_002,100,90,28,19,1.133,67.53
2025-03-12,IF_ORD_003,60,80,24,19,1.133,52.53
2025-03-12,IF_MFG_001,60,75,32,19,1.133,53.84
2025-03-12,IF_MFG_002,25,65,77,19,1.133,48.72
2025-03-12,IF_MFG_003,25,35,19,19,1.133,34.24
2025-03-12,IF_MFG_004,5,20,8,19,1.133,18.03
2025-03-12,IF_PRC_001,60,70,48,19,1.133,55.45
2025-03-12,IF_PRC_002,25,55,15,19,1.133,35.91
2025-03-12,IF_PRC_003,5,15,3,19,1.133,17.65
2025-03-12,IF_ASM_001,60,85,38,19,1.133,58.71
2025-03-12,IF_ASM_002,60,80,33,19,1.133,53.11
2025-03-12,IF_DLV_001,100,100,64,19,1.133,76.2
2025-03-13,IF_ORD_001,100,90,49,18,1.153,68.8
2025-03-13,IF_PAY_001,100,100,46,18,1.153,78.92
2025-03-13,IF_PAY_002,25,30,29,18,1.153,33.37
2025-03-13,IF_ORD_002,100,90,35,18,1.153,69.07
2025-03-13,IF_ORD_003,60,80,40,18,1.153,55.07
2025-03-13,IF_MFG_001,60,75,31,18,1.153,45.78
2025-03-13,IF_MFG_002,25,65,23,18,1.153,46.42
2025-03-13,IF_MFG_003,25,35,17,18,1.153,33.54
2025-03-13,IF_MFG_004,5,20,16,18,1.153,26.92
2025-03-13,IF_PRC_001,60,70,47,18,1.153,57.92
2025-03-13,IF_PRC_002,25,55,14,18,1.153,29.91
2025-03-13,IF_PRC_003,5,15,7,18,1.153,19.31
2025-03-13,IF_ASM_001,60,85,38,18,1.153,63.86
2025-03-13,IF_ASM_002,60,80,55,18,1.153,61.77
2025-03-13,IF_DLV_001,100,100,53,18,1.153,72.4
2025-03-14,IF_ORD_001,100,90,42,17,1.176,76.48
2025-03-14,IF_PAY_001,100,100,58,17,1.176,78.26
2025-03-14,IF_PAY_002,25,30,11,17,1.176,34.39
2025-03-14,IF_ORD_002,100,90,60,17,1.176,82.19
2025-03-14,IF_ORD_003,60,80,32,17,1.176,56.89
2025-03-14,IF_MFG_001,60,75,33,17,1.176,59.76
2025-03-14,IF_MFG_002,25,65,10,17,1.176,42.95
2025-03-14,IF_MFG_003,25,35,14,17,1.176,33.4
2025-03-14,IF_MFG_004,5,20,10,17,1.176,24.27
2025-03-14,IF_PRC_001,60,70,29,17,1.176,58.18
2025-03-14,IF_PRC_002,25,55,13,17,1.176,41.25
2025-03-14,IF_PRC_003,5,15,7,17,1.176,14.71
2025-03-14,IF_ASM_001,60,85,43,17,1.176,57.22
2025-03-14,IF_ASM_002,60,80,25,17,1.176,60.01
2025-03-14,IF_DLV_001,100,100,54,17,1.176,75.7
2025-03-15,IF_ORD_001,100,90,41,16,1.203,74.57
2025-03-15,IF_PAY_001,100,100,53,16,1.203,76.73
2025-03-15,IF_PAY_002,25,30,23,16,1.203,28.68
2025-03-15,IF_ORD_002,100,90,48,16,1.203,74.67
2025-03-15,IF_ORD_003,60,80,27,16,1.203,58.1
2025-03-15,IF_MFG_001,60,75,32,16,1.203,53.75
2025-03-15,IF_MFG_002,25,65,16,16,1.203,37.13
2025-03-15,IF_MFG_003,25,35,16,16,1.203,34.41
2025-03-15,IF_MFG_004,5,20,4,16,1.203,17.02
2025-03-15,IF_PRC_001,60,70,32,16,1.203,48.88
2025-03-15,IF_PRC_002,25,55,8,16,1.203,36.84
2025-03-15,IF_PRC_003,5,15,7,16,1.203,18.52
2025-03-15,IF_ASM_001,60,85,18,16,1.203,59.29
2025-03-15,IF_ASM_002,60,80,36,16,1.203,56.28
2025-03-15,IF_DLV_001,100,100,52,16,1.203,78.18
2025-03-16,IF_ORD_001,100,90,51,15,1.235,74.33
2025-03-16,IF_PAY_001,100,100,253,15,1.235,84.4
2025-03-16,IF_PAY_002,25,30,12,15,1.235,28.4
2025-03-16,IF_ORD_002,100,90,47,15,1.235,74.17
2025-03-16,IF_ORD_003,60,80,21,15,1.235,56.57
2025-03-16,IF_MFG_001,60,75,22,15,1.235,55.16
2025-03-16,IF_MFG_002,25,65,12,15,1.235,39.17
2025-03-16,IF_MFG_003,25,35,21,15,1.235,41.82
2025-03-16,IF_MFG_004,5,20,11,15,1.235,22.63
2025-03-16,IF_PRC_001,60,70,35,15,1.235,57.37
2025-03-16,IF_PRC_002,25,55,22,15,1.235,43.0
2025-03-16,IF_PRC_003,5,15,9,15,1.235,14.84
2025-03-16,IF_ASM_001,60,85,32,15,1.235,58.11
2025-03-16,IF_ASM_002,60,80,38,15,1.235,62.43
2025-03-16,IF_DLV_001,100,100,49,15,1.235,73.01
2025-03-17,IF_ORD_001,100,90,49,14,1.271,78.67
2025-03-17,IF_PAY_001,100,100,199,14,1.271,87.67
2025-03-17,IF_PAY_002,25,30,22,14,1.271,33.66
2025-03-17,IF_ORD_002,100,90,214,14,1.271,79.34
2025-03-17,IF_ORD_003,60,80,27,14,1.271,60.34
2025-03-17,IF_MFG_001,60,75,33,14,1.271,60.86
2025-03-17,IF_MFG_002,25,65,6,14,1.271,40.4
2025-03-17,IF_MFG_003,25,35,20,14,1.271,36.03
2025-03-17,IF_MFG_004,5,20,9,14,1.271,18.99
2025-03-17,IF_PRC_001,60,70,29,14,1.271,51.25
2025-03-17,IF_PRC_002,25,55,25,14,1.271,39.12
2025-03-17,IF_PRC_003,5,15,10,14,1.271,17.42
2025-03-17,IF_ASM_001,60,85,36,14,1.271,64.88
2025-03-17,IF_ASM_002,60,80,32,14,1.271,58.85
2025-03-17,IF_DLV_001,100,100,43,14,1.271,79.38
2025-03-18,IF_ORD_001,100,90,56,13,1.312,73.12
2025-03-18,IF_PAY_001,100,100,50,13,1.312,75.35
2025-03-18,IF_PAY_002,25,30,11,13,1.312,29.39
2025-03-18,IF_ORD_002,100,90,28,13,1.312,70.11
2025-03-18,IF_ORD_003,60,80,36,13,1.312,57.95
2025-03-18,IF_MFG_001,60,75,25,13,1.312,59.48
2025-03-18,IF_MFG_002,25,65,16,13,1.312,40.96
2025-03-18,IF_MFG_003,25,35,19,13,1.312,31.52
2025-03-18,IF_MFG_004,5,20,10,13,1.312,19.45
2025-03-18,IF_PRC_001,60,70,31,13,1.312,56.03
2025-03-18,IF_PRC_002,25,55,11,13,1.312,36.56
2025-03-18,IF_PRC_003,5,15,44,13,1.312,27.39
2025-03-18,IF_ASM_001,60,85,32,13,1.312,64.17
2025-03-18,IF_ASM_002,60,80,22,13,1.312,59.53
2025-03-18,IF_DLV_001,100,100,57,13,1.312,77.82
2025-03-19,IF_ORD_001,100,90,49,12,1.36,73.59
2025-03-19,IF_PAY_001,100,100,50,12,1.36,79.25
2025-03-19,IF_PAY_002,25,30,15,12,1.36,31.38
2025-03-19,IF_ORD_002,100,90,55,12,1.36,73.42
2025-03-19,IF_ORD_003,60,80,27,12,1.36,53.89
2025-03-19,IF_MFG_001,60,75,24,12,1.36,53.55
2025-03-19,IF_MFG_002,25,65,9,12,1.36,40.93
2025-03-19,IF_MFG_003,25,35,16,12,1.36,32.49
2025-03-19,IF_MFG_004,5,20,12,12,1.36,20.01
2025-03-19,IF_PRC_001,60,70,46,12,1.36,59.49
2025-03-19,IF_PRC_002,25,55,20,12,1.36,43.06
2025-03-19,IF_PRC_003,5,15,22,12,1.36,24.16
2025-03-19,IF_ASM_001,60,85,24,12,1.36,56.56
2025-03-19,IF_ASM_002,60,80,43,12,1.36,64.21
2025-03-19,IF_DLV_001,100,100,38,12,1.36,77.42
2025-03-20,IF_ORD_001,100,90,27,11,1.415,69.13
2025-03-20,IF_PAY_001,100,100,35,11,1.415,76.2
2025-03-20,IF_PAY_002,25,30,21,11,1.415,33.86
2025-03-20,IF_ORD_002,100,90,64,11,1.415,76.98
2025-03-20,IF_ORD_003,60,80,31,11,1.415,58.58
2025-03-20,IF_MFG_001,60,75,30,11,1.415,55.59
2025-03-20,IF_MFG_002,25,65,40,11,1.415,50.65
2025-03-20,IF_MFG_003,25,35,22,11,1.415,39.61
2025-03-20,IF_MFG_004,5,20,37,11,1.415,33.95
2025-03-20,IF_PRC_001,60,70,55,11,1.415,58.03
2025-03-20,IF_PRC_002,25,55,21,11,1.415,37.97
2025-03-20,IF_PRC_003,5,15,9,11,1.415,20.09
2025-03-20,IF_ASM_001,60,85,25,11,1.415,59.04
2025-03-20,IF_ASM_002,60,80,24,11,1.415,59.39
2025-03-20,IF_DLV_001,100,100,54,11,1.415,74.33
2025-03-21,IF_ORD_001,100,90,62,10,1.479,81.8
2025-03-21,IF_PAY_001,100,100,62,10,1.479,81.86
2025-03-21,IF_PAY_002,25,30,13,10,1.479,32.08
2025-03-21,IF_ORD_002,100,90,49,10,1.479,81.31
2025-03-21,IF_ORD_003,60,80,42,10,1.479,55.2
2025-03-21,IF_MFG_001,60,75,36,10,1.479,56.99
2025-03-21,IF_MFG_002,25,65,17,10,1.479,40.93
2025-03-21,IF_MFG_003,25,35,5,10,1.479,29.53
2025-03-21,IF_MFG_004,5,20,20,10,1.479,28.79
2025-03-21,IF_PRC_001,60,70,46,10,1.479,53.34
2025-03-21,IF_PRC_002,25,55,11,10,1.479,34.25
2025-03-21,IF_PRC_003,5,15,13,10,1.479,25.73
2025-03-21,IF_ASM_001,60,85,35,10,1.479,63.2
2025-03-21,IF_ASM_002,60,80,31,10,1.479,61.18
2025-03-21,IF_DLV_001,100,100,39,10,1.479,74.27
2025-03-22,IF_ORD_001,100,90,29,9,1.553,77.17
2025-03-22,IF_PAY_001,100,100,32,9,1.553,81.29
2025-03-22,IF_PAY_002,25,30,18,9,1.553,32.84
2025-03-22,IF_ORD_002,100,90,52,9,1.553,71.46
2025-03-22,IF_ORD_003,60,80,31,9,1.553,61.46
2025-03-22,IF_MFG_001,60,75,28,9,1.553,59.35
2025-03-22,IF_MFG_002,25,65,107,9,1.553,54.38
2025-03-22,IF_MFG_003,25,35,21,9,1.553,35.23
2025-03-22,IF_MFG_004,5,20,7,9,1.553,22.09
2025-03-22,IF_PRC_001,60,70,36,9,1.553,59.09
2025-03-22,IF_PRC_002,25,55,24,9,1.553,38.15
2025-03-22,IF_PRC_003,5,15,14,9,1.553,21.49
2025-03-22,IF_ASM_001,60,85,168,9,1.553,72.16
2025-03-22,IF_ASM_002,60,80,39,9,1.553,62.01
2025-03-22,IF_DLV_001,100,100,42,9,1.553,77.51
2025-03-23,IF_ORD_001,100,90,87,8,1.638,80.88
2025-03-23,IF_PAY_001,100,100,72,8,1.638,80.72
2025-03-23,IF_PAY_002,25,30,10,8,1.638,30.02
2025-03-23,IF_ORD_002,100,90,62,8,1.638,79.38
2025-03-23,IF_ORD_003,60,80,19,8,1.638,53.53
2025-03-23,IF_MFG_001,60,75,49,8,1.638,64.89
2025-03-23,IF_MFG_002,25,65,31,8,1.638,47.61
2025-03-23,IF_MFG_003,25,35,34,8,1.638,40.03
2025-03-23,IF_MFG_004,5,20,13,8,1.638,23.47
2025-03-23,IF_PRC_001,60,70,46,8,1.638,64.63
2025-03-23,IF_PRC_002,25,55,34,8,1.638,44.63
2025-03-23,IF_PRC_003,5,15,35,8,1.638,29.55
2025-03-23,IF_ASM_001,60,85,23,8,1.638,64.04
2025-03-23,IF_ASM_002,60,80,45,8,1.638,63.81
2025-03-23,IF_DLV_001,100,100,58,8,1.638,82.23
2025-03-24,IF_ORD_001,100,90,54,7,1.736,80.62
2025-03-24,IF_PAY_001,100,100,49,7,1.736,85.58
2025-03-24,IF_PAY_002,25,30,29,7,1.736,38.73
2025-03-24,IF_ORD_002,100,90,68,7,1.736,81.87
2025-03-24,IF_ORD_003,60,80,38,7,1.736,64.32
2025-03-24,IF_MFG_001,60,75,58,7,1.736,64.41
2025-03-24,IF_MFG_002,25,65,27,7,1.736,50.71
2025-03-24,IF_MFG_003,25,35,23,7,1.736,42.16
2025-03-24,IF_MFG_004,5,20,6,7,1.736,25.53
2025-03-24,IF_PRC_001,60,70,28,7,1.736,55.39
2025-03-24,IF_PRC_002,25,55,22,7,1.736,43.69
2025-03-24,IF_PRC_003,5,15,14,7,1.736,20.36
2025-03-24,IF_ASM_001,60,85,42,7,1.736,67.03
2025-03-24,IF_ASM_002,60,80,61,7,1.736,69.72
2025-03-24,IF_DLV_001,100,100,63,7,1.736,82.91
2025-03-25,IF_ORD_001,100,90,45,6,1.849,75.83
2025-03-25,IF_PAY_001,100,100,52,6,1.849,82.04
2025-03-25,IF_PAY_002,25,30,12,6,1.849,40.54
2025-03-25,IF_ORD_002,100,90,58,6,1.849,77.85
2025-03-25,IF_ORD_003,60,80,35,6,1.849,66.32
2025-03-25,IF_MFG_001,60,75,29,6,1.849,56.76
2025-03-25,IF_MFG_002,25,65,21,6,1.849,49.29
2025-03-25,IF_MFG_003,25,35,17,6,1.849,38.86
2025-03-25,IF_MFG_004,5,20,11,6,1.849,25.48
2025-03-25,IF_PRC_001,60,70,53,6,1.849,64.51
2025-03-25,IF_PRC_002,25,55,14,6,1.849,41.5
2025-03-25,IF_PRC_003,5,15,13,6,1.849,30.27
2025-03-25,IF_ASM_001,60,85,43,6,1.849,71.54
2025-03-25,IF_ASM_002,60,80,47,6,1.849,65.73
2025-03-25,IF_DLV_001,100,100,66,6,1.849,86.31
2025-03-26,IF_ORD_001,100,90,60,5,1.979,83.79
2025-03-26,IF_PAY_001,100,100,57,5,1.979,89.61
2025-03-26,IF_PAY_002,25,30,15,5,1.979,38.94
2025-03-26,IF_ORD_002,100,90,29,5,1.979,82.8
2025-03-26,IF_ORD_003,60,80,23,5,1.979,65.22
2025-03-26,IF_MFG_001,60,75,14,5,1.979,58.86
2025-03-26,IF_MFG_002,25,65,21,5,1.979,50.51
2025-03-26,IF_MFG_003,25,35,22,5,1.979,42.06
2025-03-26,IF_MFG_004,5,20,20,5,1.979,25.1
2025-03-26,IF_PRC_001,60,70,15,5,1.979,60.35
2025-03-26,IF_PRC_002,25,55,28,5,1.979,47.23
2025-03-26,IF_PRC_003,5,15,25,5,1.979,25.24
2025-03-26,IF_ASM_001,60,85,31,5,1.979,68.01
2025-03-26,IF_ASM_002,60,80,25,5,1.979,60.74
2025-03-26,IF_DLV_001,100,100,68,5,1.979,89.2
2025-03-27,IF_ORD_001,100,90,72,4,2.129,81.99
2025-03-27,IF_PAY_001,100,100,51,4,2.129,87.63
2025-03-27,IF_PAY_002,25,30,23,4,2.129,41.26
2025-03-27,IF_ORD_002,100,90,41,4,2.129,77.73
2025-03-27,IF_ORD_003,60,80,31,4,2.129,71.37
2025-03-27,IF_MFG_001,60,75,36,4,2.129,65.24
2025-03-27,IF_MFG_002,25,65,28,4,2.129,49.31
2025-03-27,IF_MFG_003,25,35,30,4,2.129,42.14
2025-03-27,IF_MFG_004,5,20,15,4,2.129,30.53
2025-03-27,IF_PRC_001,60,70,31,4,2.129,69.64
2025-03-27,IF_PRC_002,25,55,19,4,2.129,44.45
2025-03-27,IF_PRC_003,5,15,55,4,2.129,35.4
2025-03-27,IF_ASM_001,60,85,32,4,2.129,68.96
2025-03-27,IF_ASM_002,60,80,38,4,2.129,61.64
2025-03-27,IF_DLV_001,100,100,42,4,2.129,87.09
2025-03-28,IF_ORD_001,100,90,63,3,2.303,87.42
2025-03-28,IF_PAY_001,100,100,71,3,2.303,90.64
2025-03-28,IF_PAY_002,25,30,26,3,2.303,44.65
2025-03-28,IF_ORD_002,100,90,28,3,2.303,87.55
2025-03-28,IF_ORD_003,60,80,44,3,2.303,69.86
2025-03-28,IF_MFG_001,60,75,57,3,2.303,72.72
2025-03-28,IF_MFG_002,25,65,87,3,2.303,56.34
2025-03-28,IF_MFG_003,25,35,20,3,2.303,41.27
2025-03-28,IF_MFG_004,5,20,22,3,2.303,40.24
